"1","Cyrillia",52.2,8.5503
"2","Sluis Van",52.556,8.4208
"3","Coveway",52.2453,8.2102
"4","Ithoon",52.0421,8.1425
"5","Javin",52.4737,8.5068
"6","Clak'dor III",51.9168,8.6836
"7","Phu",51.9934,8.3122
"8","Ohann",51.8156,8.5355
"9","Rion",52.1541,8.7132
"10","Rianon",52.2613,8.3468
"11","Thandruss",52.1071,8.5371
"12","Yuga 2",51.7403,8.5472
"13","Seline",52.2465,8.5623
"14","Faa",52.1159,8.4554
"15","Tralus",52.2251,8.8401
"16","Durkteel",52.1011,8.0672
"17","Harrod's Planet",52.4361,8.4075
"18","Sorjus",52.1812,8.267
"19","T'grel",51.8061,8.0494
"20","Ordnandell",52.2275,8.6398
"21","Zaraksander",52.3169,8.0755
"22","UR-2650",52.1726,8.0325
"23","Granna",52.3345,8.0796
"24","Telos IV",51.9114,8.3321
"25","Pendarr III",52.3982,8.3465
"26","Ruusan",51.9763,8.3294
"27","Veladine",52.3087,8.6665
"28","Kinooine",51.9737,8.64
"29","Stindaron",52.183,8.1377
"30","Tatrang V",51.9857,8.5751
"31","Rydonni Prime",51.984,8.6016
"32","Kriselist",51.974,8.7386
"33","Chiron",51.6828,8.3476
"34","Korriz",51.7376,8.425
"35","Claer",51.8436,8.0532
"36","Zeloa",52.3662,8.0587
"37","Godo",52.451,8.6049
"38","Quelii",51.999,8.6288
"39","Ananuru",52.1734,8.2365
"40","Phraetiss",51.7643,8.3131
"41","Rainboh",52.0523,8.6717
"42","Ilum",51.7943,8.5488
"43","Byss",51.7228,8.3259
"44","Dagelin Minor",52.023,8.0896
"45","Darlyn Boda",52.2689,8.1613
"46","Ord Vaug",51.8221,8.6458
"47","Filordis",52.4655,8.6495
"48","Vagran",52.2572,8.6534
"49","Neelanon",52.3775,8.4388
"50","Baros",52.3153,8.2355
"51","Selvaris",52.0878,8.3897
"52","Vasch",52.4116,8.3841
"53","Stic",52.1772,8.6294
"54","Draboon",51.6492,8.5429
"55","Kalist VI",52.064,8.2293
"56","Bellassa",52.029,8.8237
"57","B'Knos",51.9008,8.588
"58","Varonat",51.5862,8.2645
"59","Dakshee",52.4012,8.3139
"60","Ord Ibanna",52.5836,8.4767
"61","Odae Ripp",52.1107,8.3477
"62","Zenobah",52.447,8.4258
"63","Orellon II",52.2506,8.1023
"64","Selab",51.9073,8.1872
"65","Malagarr",52.1749,8.1588
"66","Carnth",52.2575,7.9708
"67","Ichtor 8",51.7177,8.2563
"68","Indellian",52.1626,8.2069
"69","Domgrin",51.8688,8.1409
"70","Vintrus",51.9488,8.5103
"71","Kur Minor",51.9077,8.2733
"72","Altora",51.8395,8.476
"73","Freliq",52.128,8.3977
"74","Ch'manss",52.201,7.9562
"75","Vellity",52.1321,8.7391
"76","Lythos Nine",51.9467,8.7429
"77","Xiunsrus",51.7709,8.3992
"78","Farstine",52.2803,8.1818
"79","Dandelo",52.1241,8.4166
"80","Melinz",52.2666,8.2827
"81","Kirtarkin",52.2007,8.5685
"82","Farbog",51.886,8.4194
"83","Jhas",52.038,7.9943
"84","Ishanna V",51.8297,8.2357
"85","Voltare",52.2656,8.0389
"86","Camden",52.1586,8.3706
"87","Antmuel VI",51.9848,8.7906
"88","Shron",52.4881,8.3913
"89","Gellefon",52.4427,8.2935
"90","Indoumodo",51.8015,8.1976
"91","Piton",52.1255,8.6317
"92","Pii I",52.3614,8.6007
"93","Abrion Major",52.1557,8.5334
"94","Sy Myrth",52.3649,8.553
"95","Anchoron",52.4662,8.1889
"96","Hebeth",52.4982,8.2652
"97","Geran",52.039,8.7156
"98","Lolnar",52.2771,8.8041
"99","Vatta Four",52.4186,8.2221
"100","Bengely",52.4956,8.5035
"101","Abridon",52.0436,8.3168
"102","Clak'dor III",52.2105,8.7881
"103","Lemmi VI",51.9069,8.141
"104","Thabit",51.8777,8.6239
"105","Besn",51.7629,8.6758
"106","Genesia",52.183,8.3537
"107","Peirs",51.6573,8.2503
"108","Sakiya",52.2158,8.4289
"109","New Holstice",51.6471,8.3688
"110","Kktkt",52.0794,8.4588
"111","Pehzehvar",52.3529,8.6536
"112","Sasan",52.2106,8.6919
"113","Falk",52.1098,8.2696
"114","Freliq",52.0092,8.3514
"115","Erilnar",51.848,8.2332
"116","Belsavis",52.2306,8.6894
"117","Walalla",51.725,8.5789
"118","Recopia",51.8589,8.4542
"119","Troos",51.934,8.1337
"120","Eos",52.3114,7.9853
"121","Zchtek worlds",52.372,8.1939
"122","De'nel",52.3462,8.3559
"123","Pedorian",51.964,8.1582
"124","Latt",51.8927,8.0864
"125","Regulgo",52.3057,8.2101
"126","Manda",52.53,8.3157
"127","Jiroch-Reslia",52.2022,8.4356
"128","World",51.9119,8.4871
"129","Sheva",51.9715,8.3792
"130","Rya",52.4324,8.5373
"131","Oon Tien",51.8969,8.1943
