"1","Gastol",51.8347,8.0579
"2","Aduba-1",52.4499,8.807
"3","Engira",51.6531,8.4033
"4","Kyryll's World",52.4841,8.0645
"5","Thrantin",51.6277,8.7491
"6","Baroli",51.7473,8.1623
"7","Vanquo",52.4348,8.0116
"8","Cularin",52.5242,8.5739
"9","Kassido",52.002,8.6045
"10","Doli",52.3287,8.47
"11","Pii VII",52.1103,8.6331
"12","Shella",51.6023,8.5522
"13","Lucazec",51.96,8.0338
"14","Pelutt",51.7745,8.588
"15","Shownar",51.8879,8.3827
"16","Tantive IV",52.2176,8.5786
"17","Chokan",52.5676,8.3256
"18","Praya",51.8387,8.4291
"19","Hijarna",51.8579,8.7215
"20","Filordis",51.8452,8.3271
"21","Bakarr",52.3467,8.7579
"22","Vernet",51.7572,8.4585
"23","Coachelle Prime",52.3757,8.583
"24","Midani",51.8737,8.4429
"25","Vuzsa",51.8935,8.1679
"26","Pavo Prime",51.8437,8.8091
"27","Polus",52.3481,8.6115
"28","Delle II",52.1376,8.1388
"29","Shalam",52.5801,8.4291
"30","Orleon",52.4522,8.1122
"31","Trulalis",51.8638,8.0493
"32","Tepasi",52.1029,8.9102
"33","Xoemefel",51.9655,8.3422
"34","Liok",52.4728,8.2278
"35","Sumarin",51.7749,8.3389
"36","Sajun",51.9723,7.9852
"37","Tyne's Horky",51.7104,8.6298
"38","Radix",51.8016,8.5569
"39","Baes Logia",52.3639,8.5587
"40","Syned",52.5502,8.3806
"41","Pho Ph'eah",52.1583,8.2891
"42","Thrago",52.2129,8.3676
"43","Reigalius",52.216,7.9628
"44","Transel",51.8413,8.4888
"45","Er'Kit",51.9142,8.2542
"46","Sestria",52.1962,8.0548
"47","UR-1060",52.2586,8.7688
"48","Arro",52.3974,8.6625
"49","Porchello",52.2036,8.7034
"50","Torina",52.4744,8.347
"51","Carest 1",51.6525,8.1566
"52","Qalydon",51.7482,8.1283
"53","Korlings",51.7433,8.6958
"54","Loxizhra",52.2011,8.2522
"55","Gaulus",52.375,8.4327
"56","Ventrux",52.2821,8.6082
"57","Tryast",51.9018,8.7861
"58","Gathus",51.6651,8.242
"59","Eeropha",52.0108,8.4478
"60","Phorliss",52.106,8.7644
"61","Shopani",52.1157,8.1678
"62","Hurikane",51.9457,8.3817
"63","Havath Prime",51.6872,8.459
"64","Orryxia",51.9494,8.138
"65","New Polokia",51.8338,8.2512
"66","Kassido",52.4618,8.6882
"67","New Holstice",52.3886,8.8081
"68","Gama",52.4849,8.264
"69","Yetoom Na Uun",51.929,8.8169
"70","Mirshilan",51.7804,8.1642
"71","Oben",52.0643,8.5287
"72","Kidron",52.0195,8.1511
"73","Pengalan IV",51.9171,8.0116
"74","Sardoran",52.5164,8.7511
"75","Pocia",52.3438,8.4075
"76","Krizzin",52.4855,8.4719
"77","Vendaxa",52.2193,8.45
"78","Erep",52.2178,8.8105
"79","Neshtab",51.8357,8.6086
"80","Gama",51.9158,8.7549
"81","Relkass",51.8872,8.3002
"82","Asher III",52.0563,8.4077
"83","Crakull",52.0619,8.3834
"84","Vjun",52.0263,8.678
"85","Revisse",51.8425,7.9828
"86","Quian",52.2147,8.1724
"87","Amrap",52.1843,8.0877
"88","Noquivzor",51.958,8.5766
"89","Vosteltig",51.9401,8.3846
"90","Balosar",52.0568,8.9157
"91","Temako",52.42,8.2093
"92","Destreg II",52.2937,8.1928
"93","Amthau",51.6491,8.4277
"94","Kreeling",52.1126,8.4069
"95","Ryndellia",52.3306,8.1466
"96","Denbalen",51.6678,8.2618
"97","Rinn",51.6828,8.0524
"98","Draethos",52.1275,8.6146
"99","Vigil",52.2292,8.478
"100","Meridian",52.2868,8.4995
"101","Vrosynri 8",51.9282,8.5441
"102","BABYgnon",51.7142,8.3499
"103","Goravas",52.1222,8.2745
"104","Kammia",51.7583,8.6255
"105","Arthon",52.3976,8.0058
"106","Agora",52.3556,8.4939
"107","Alurion",52.0864,7.9675
"108","Amarin",52.2685,8.2261
"109","Serob 6",52.2702,8.1947
"110","Thyrsus",51.9537,8.8505
"111","Berrol's Donn",52.1639,8.6541
"112","Euceron",51.9403,7.957
"113","Ord Cantrell",52.506,8.4217
"114","Dennogra",52.109,8.1841
"115","Romar",51.9328,8.0069
"116","Ashash",52.3211,8.0773
"117","Condular",52.5181,8.3048
"118","Refgar",51.9319,8.6487
"119","Arorua",51.5716,8.4528
"120","Alzar",52.36,8.3454
"121","Altratonne",52.2958,7.9253
"122","Engebo V",52.0213,8.6942
"123","Thakwaa",52.3873,8.3537
"124","Dentaal",51.5442,8.5235
"125","Danar",52.1952,7.9097
"126","Tython",52.296,8.2995
"127","Sernpidal",52.3947,8.7364
"128","Secundus Ando",52.0039,8.0473
"129","Ryloth",52.1116,8.6848
"130","Geran",52.3115,8.6685
"131","Ogem",52.0734,8.1407
"132","Vertseth",51.6895,8.624
"133","Ohratuu",51.9057,8.5104
"134","Kip",51.8038,8.2416
"135","Titanicus",52.2758,8.7315
"136","Doli",52.2349,8.1737
"137","Beltrix III",52.0747,8.7984
