"1","Vaal",51.8572,8.7985
"2","Sarko VI",52.4225,8.1264
"3","Junction V",52.3236,8.4208
"4","Tervissis",51.6413,8.7672
"5","Aduba-4",52.1612,8.5792
"6","Ket",52.1626,8.8809
"7","Almania",52.2503,8.7803
"8","Chrona",52.3584,8.513
"9","Koltine",52.2943,8.5488
"10","Feenix",52.6265,8.6213
"11","Elcorth",51.6497,8.5522
"12","Sareet",51.9968,8.3922
"13","Kormoran",52.1957,8.2928
"14","Ilimardon",52.0405,8.4665
"15","Ast Kikorie",51.9873,8.9891
"16","Waskiro",52.0933,8.3283
"17","Greater Marianas",52.3036,8.9646
"18","Kaellin III",51.9363,8.4285
"19","Herios IV",52.1834,8.7846
"20","G'Hol",51.999,8.2601
"21","Bundim",51.6085,8.1675
"22","Dubrava",51.8686,8.6852
"23","Troska",51.7051,8.2618
"24","Rijel-12",52.2271,8.6688
"25","Pirol-5",52.3741,8.2368
"26","Lenico IV",51.7892,8.3051
"27","Pelgrin",51.8222,8.811
"28","Gammalin",52.3706,8.1025
"29","Phatrong",52.703,8.2816
"30","Vorian IV",51.8097,7.9684
"31","Maires",52.6185,8.4012
"32","Felacat",52.4824,8.6808
"33","Boz Pity",52.3363,7.9253
"34","Javin",52.4221,8.6697
"35","Dargul",52.2019,8.3549
"36","Dadrus",52.0133,8.6358
"37","Manress",52.1413,8.0259
"38","Ranste",51.6756,8.4057
"39","Wayland",51.8958,7.885
"40","Niian",51.9615,7.8284
"41","Kalok",52.4738,8.3506
"42","Antared III",52.0311,8.6949
"43","Thesme",52.2078,8.8868
"44","Akuria II",52.0885,8.5635
"45","Glova",52.4564,8.6621
"46","Ifmix VI",51.8225,7.9276
"47","Raithal",52.196,8.1709
"48","Lazerian VII",52.1827,8.2273
"49","Shimia",52.5185,8.2701
"50","Biivren",52.1492,8.1418
"51","Deltooine",51.9902,8.013
"52","Djurmo",52.0696,8.0767
"53","Jarvanam",51.6265,8.3576
"54","Mapuzo",52.4332,8.248
"55","Polis Massa",52.2409,8.449
"56","Aldraig IV",51.657,8.1851
"57","Demigue",52.2539,7.9285
"58","Andando",52.6205,8.1404
"59","Aquilaris",52.1369,8.668
"60","Janodral Mizar",51.7429,7.9767
"61","Ohda",52.4166,7.8871
"62","Frithia",51.9233,8.608
"63","Abonshee",51.8553,8.5643
"64","O'reen",52.4963,8.3151
"65","Vasch",52.3655,8.6382
"66","Elsho",51.9024,8.3836
"67","Bala",51.7374,8.3769
"68","Mandell",52.4816,8.4834
"69","Yorgraxx",52.388,8.8638
"70","Demonsgate",52.4715,8.4523
"71","Lutrillia",52.0368,7.8855
"72","Colla IV",52.2079,8.9665
"73","Serenity",52.0894,8.8743
"74","Clak'dor III",51.8734,8.5101
"75","Metalorn",52.2363,8.2675
"76","Trallan",51.6683,8.569
"77","Antemeridias",52.2934,8.0648
"78","Uvena Prime",51.996,8.0648
"79","Inysh",52.6201,8.4894
"80","Nigel VI",52.0573,8.3221
"81","Gerhalt III",52.521,8.3798
"82","Kalzeron",52.2385,8.6128
"83","Argus",52.4021,7.971
"84","Haruun Kal",52.4371,7.9472
"85","Baroli",52.2727,8.581
"86","Varn",52.1125,8.1751
"87","Belshar Othacuu",51.8161,8.323
"88","Kalzeron",52.5098,8.7691
"89","Mustafar",51.5492,8.1881
"90","Keres I",51.6349,8.7435
"91","Pelgrin",51.6524,8.8058
"92","Yaga Minor",51.5812,8.7001
"93","Venzeiia 2 Prime",51.911,8.3731
"94","Deralia",52.3418,8.0306
"95","Orondia",51.8468,8.2379
"96","Ejolus",51.6803,8.5319
"97","Koltine",51.6458,8.3544
"98","Killaniri",51.9068,8.8142
"99","Algara VI",52.3421,8.3961
"100","Praven Prime",52.1613,8.3902
"101","Carz",52.4156,8.4639
"102","Palanhi",52.0387,8.0926
"103","Kasiol 3",51.8894,8.8371
"104","Pitrillistia",52.1031,8.5555
"105","Eloggi",52.6838,8.4753
"106","Atrivis",52.3066,8.848
"107","Amaltanna",52.4331,8.5833
"108","Brolsam",52.0825,8.7379
"109","Von-Alai",52.2842,8.1505
"110","Tanjay IV",52.1223,8.7709
"111","Obulette",52.1005,7.8701
"112","Biewa",52.4751,8.1329
"113","Columus",51.8481,8.523
"114","V'Rof",52.5043,8.1126
"115","Harridan",51.8555,8.4623
"116","Majesticas",52.1387,7.9431
"117","Ator",52.077,8.4951
"118","Eliad",52.0409,8.8157
"119","Droxine",52.1284,8.1436
"120","Keres II",52.3166,8.0833
"121","Risban",51.807,8.3377
"122","Mordagon",52.283,8.6808
"123","Kaikielius",51.8767,8.186
"124","Stassia",51.8429,8.8681
"125","Babbadod",51.9751,8.1048
"126","Gathus",51.539,8.3349
"127","Framesk Yagen",51.715,8.6879
"128","Parshoone",51.7163,8.6199
"129","Maryo",52.0876,7.9605
"130","Mon Eron",52.5553,7.9817
"131","Borga",51.8349,8.1703
"132","Framesk Yagen",51.7157,8.1209
"133","Levian Two",51.7937,8.143
"134","Denava",52.0654,7.9059
"135","Bastion",52.4329,8.8402
"136","Ansek",52.0115,8.7689
"137","Kalaan",52.4825,8.3528
"138","Resti Kel",51.8795,8.0313
