"1","Tenupe",51.9615,8.1096
"2","Deminol",52.2647,8.1594
"3","Hissrich",52.1344,8.2036
"4","Ussuis",52.3784,8.1387
"5","Haariden",52.2256,8.498
"6","Dinlo",52.5146,8.1566
"7","Zhann",51.9985,8.4424
"8","Ediorung",51.7473,8.307
"9","Tenek",52.1617,8.5083
"10","Ambria",52.3529,8.4888
"11","Shopani",52.5479,8.5961
"12","Balanor",51.9622,8.3849
"13","Kallistas",51.7327,8.6184
"14","Colossus",51.999,8.3198
"15","Du Hutta",51.9678,8.6467
"16","Moro Three",52.3974,8.1396
"17","Carsanza",51.8512,8.476
"18","Kidiet Olgo",51.9651,8.5409
"19","Shron",52.5113,8.4547
"20","Caaraz",51.9049,8.1019
"21","Shawken",52.1919,8.1029
"22","Kogan 6",52.5424,8.3284
"23","Tel IV",51.919,8.466
"24","Jagga VII",52.281,8.1118
"25","Ryvester",52.4805,8.6358
"26","Vornax",52.0223,8.0025
"27","Ronyards",52.1573,8.1216
"28","Dromund Tyne",52.4713,8.5435
"29","Morvogodine",51.833,8.355
"30","Serob 6",51.8411,8.1407
"31","Ord Bueri",51.8199,8.2784
"32","Arjus",52.056,8.3574
"33","Pii III",51.9777,8.8065
"34","Kauron",52.191,8.3972
"35","Kowak",52.4264,8.7576
"36","Te Hasa",52.2807,8.505
"37","Adin",51.9433,7.9679
"38","Jendar",52.0384,8.6288
"39","Belorphyn",51.9294,8.1019
"40","Tillo",52.1921,7.9504
"41","Tatooine",51.92,8.6868
"42","Aracara",51.7732,8.3246
"43","Asran",51.967,8.4628
"44","Shimia",52.5118,8.631
"45","Aquella",51.9152,8.6199
"46","Tujiamoor",51.9158,8.2468
"47","Shimia",51.7083,8.2724
"48","Obica",51.8006,8.6677
"49","Gerrard V",52.4527,8.4189
"50","Aleron",52.1925,8.5593
"51","Vryssa",51.7146,8.579
"52","Bridin Anchorage",52.0508,8.0992
"53","Manforgon",52.0174,8.2975
"54","G'wenee",52.0695,8.8237
"55","Yalara",52.3239,8.4146
"56","Beta Olikark",51.9483,8.1873
"57","Hollast VII",51.9706,8.5087
"58","Kashir",51.8937,8.3163
"59","Tantra",52.232,8.1862
"60","Mokk IX",52.2583,8.7918
"61","Pozzi",52.1917,7.9723
"62","Carosi IV",52.1826,8.0734
"63","Borlov",51.8628,8.5614
"64","Hern",51.8559,8.4334
"65","Telos IV",51.697,8.4158
"66","Tarastra",52.1027,8.2988
"67","Stalsinek IV",52.0412,8.1882
"68","Regolith Prime",52.1778,7.9332
"69","Lorrad",52.3149,8.2313
"70","Thandruss",51.7604,8.7398
"71","Woqua",52.028,8.7405
"72","Gart",52.1621,8.7798
"73","New Balosar",52.1325,8.3901
"74","Militar",52.2745,8.5801
