"1","Aargonar",51.8065,8.2111
"2","Jastro III",52.2843,8.2833
"3","Alvorine",52.2578,8.1567
"4","Skeressa",51.6806,8.3628
"5","Tiisheraan",51.9022,8.1627
"6","Charis",52.3078,8.7227
"7","H'nemthe",51.8287,8.2818
"8","Hethar",52.2525,8.0893
"9","Pernicar",52.2187,8.0788
"10","Ciutric",51.7673,8.3646
"11","Goelitz",52.073,8.1911
"12","Bnach",52.2611,8.2632
"13","Anobis",52.5516,8.4118
"14","Daluba",52.2887,8.8337
"15","Odos",52.0833,8.181
"16","Ohratuu",52.4778,8.3645
"17","Froswythe",51.9201,8.2373
"18","Branth",51.9941,8.4402
"19","Generis",52.4823,8.5554
"20","Alderaan",52.0923,8.7278
"21","Camden",52.0228,8.2095
"22","Greater Galam",51.7018,8.5916
"23","Galpos II",52.2716,8.813
"24","Xerxes",51.9076,8.6871
"25","Dubrava",52.409,8.5264
"26","Selnesh",51.9629,8.4871
"27","Nopces Prime",52.3078,8.2411
"28","Venaari",51.7282,8.2523
"29","Raxus II",52.0038,8.1646
"30","Paarin Minor",51.7625,8.5141
"31","Lazerian IV",52.0937,7.9757
"32","Belgaroth",51.9354,8.707
"33","Tel II",51.9608,8.5622
"34","Gailea",52.1292,8.4586
"35","Valera",52.4084,8.258
"36","Ord Varee",52.0584,8.6116
"37","Delderaan",51.7785,8.6523
"38","Ku'Bakai 8",51.7922,8.504
"39","Kariek",52.086,8.05
"40","Ixtlar",52.3181,8.2794
"41","Exocron",51.8706,8.4179
"42","Plagen",51.9545,8.029
"43","Y'nybeth",52.2484,8.3891
"44","Gavryn",52.3881,8.4087
"45","Dandalas",52.2844,8.6343
"46","Zebitrope IV",52.0476,8.036
"47","Stenness",51.9483,8.1133
"48","Hissrich",52.2231,8.5468
"49","Kaellin III",51.7797,8.067
"50","Dolis 3",52.3191,8.5031
"51","Helix IX",51.8285,8.737
"52","Amara",51.9494,8.4796
"53","Rordak",52.2186,8.5953
"54","Kalkovak",51.6918,8.5677
"55","New Bornalex",52.3136,8.3353
"56","Criton's Point",52.2441,8.2008
"57","Ediorung",52.2509,8.6579
"58","Entuur",51.9669,8.3577
"59","DeGerrillion",51.8514,8.3564
"60","Keltos IV",52.4466,8.4311
"61","Jaemus",51.9146,8.2578
"62","Vex Major",52.2673,8.3544
"63","Casna Besh",52.4975,8.6206
"64","Theal",52.1177,8.6728
"65","Cattamascar",51.8313,8.1933
"66","Soun IV",51.9704,8.6478
"67","Cuthbern",52.4123,8.4537
"68","Dra III",52.0593,8.7444
"69","Firrerre",52.3452,8.3314
"70","Patar",52.1206,8.5396
"71","K'vath 5",51.8043,8.5617
"72","Darkon III",52.0575,7.9861
"73","Chroma Zed",52.0298,8.8541
"74","Colsassa",52.5381,8.2488
"75","Sneeve",52.3028,8.0684
"76","Dominus III",51.9197,8.17
"77","Ekibo",52.0326,8.4263
"78","Werncin 3",52.1146,8.577
"79","Corva Yag",51.978,8.7703
"80","Byss",52.1026,8.305
"81","Lujo",51.7735,8.4228
"82","Avirandel",52.289,8.7183
"83","Lis",52.5285,8.3318
"84","Garn",52.3942,8.5261
"85","Tarkin's Fang",52.1464,8.1729
"86","Kwevron",52.0317,8.6542
"87","Draria",52.1012,8.314
"88","Milagro",52.0976,8.5135
"89","Korev VII",52.2485,8.4881
"90","Bendone",51.7739,8.2219
"91","Allanteen Six",51.8469,8.5076
"92","Yout",51.8381,8.5433
"93","Tro'Har",52.0151,8.3648
"94","G'wenee",52.3094,7.9899
"95","Kabal",51.8681,8.6666
"96","Helska 7",51.9439,8.3147
"97","Null",52.3442,8.4761
"98","Chalacta",52.1243,8.4646
"99","Argai",51.8004,8.6132
"100","Bogo Rai",52.3121,8.1265
"101","Corjain",52.407,8.3872
"102","Werncin 3",51.6881,8.3391
"103","Arorua",52.4569,8.3188
"104","Thrugii",52.1494,8.3711
"105","Hallitron-7",52.2908,8.4471
"106","Rion",52.2922,8.5142
"107","Blyte",52.4015,8.1311
"108","Budpock",51.8605,8.395
"109","Narg",52.4543,8.4461
"110","Coriallis",52.1387,8.2008
"111","Vinzen Neela 5",52.4258,8.0742
"112","Antar",52.1873,8.6563
"113","Suurja",52.5168,8.1144
"114","Oba Diah",51.6532,8.4561
"115","Chirrion Base",51.6769,8.3673
"116","Megiddo",51.8332,8.1584
"117","Sesid",52.0196,7.9935
"118","Ithor",51.9182,8.3594
"119","Kheedar",51.8809,8.6714
"120","Cattamascar",52.1667,8.2284
"121","B'Knos",52.0698,8.4939
"122","Selvaris",52.0133,8.6097
"123","Hebeth",52.0078,8.3442
"124","Chalacta",51.9697,7.9905
