"1","Kuthul",52.447,8.0673
"2","Tashtor Seneca",52.1629,8.347
"3","Pirol-5",52.301,7.9472
"4","Krake's Planet",52.4331,8.1457
"5","Chibias",52.2059,7.9728
"6","Prakith",52.3356,8.3483
"7","Denuhi-Eight",52.4428,8.633
"8","Lwhekk",52.3817,8.6358
"9","Nahsu Minor",51.8888,8.1468
"10","Mustafar",51.9104,8.6419
"11","Radeon",52.0297,8.6389
"12","Prefsbelt IV",51.7467,8.6329
"13","Baroonda",52.4912,8.2892
"14","Novor XXIII",51.7253,8.124
"15","Thebeon 8",51.9202,8.0699
"16","Iphigin",52.1228,8.7651
"17","Doornik-628G",52.0824,8.2663
"18","Luptoom",52.4445,8.3176
"19","Averill",52.1223,8.6041
"20","Wyveral",52.4883,8.5466
"21","Lexrul",52.2692,8.5703
"22","Tanya",52.0359,8.2973
"23","Sullust",52.1466,8.0372
"24","Pantolomin",52.1685,8.5759
"25","Arodoni",51.7068,8.4002
"26","Prazhi",51.973,8.7655
"27","Shinbone",52.2095,7.9241
"28","Camden",52.3738,8.6161
"29","Kamper",52.5859,8.3358
"30","Gamandar",51.8886,8.2073
"31","Aram",52.1434,8.9116
"32","Ember",51.9242,8.4993
"33","Makeb",52.1493,8.079
"34","Orax",52.0891,8.5299
"35","Affa",52.4083,8.3685
"36","Julsujod III",52.1959,8.4419
"37","Tovarskl",52.2723,8.7913
"38","Borosk",52.1198,8.2508
"39","Berusa",51.6987,8.5016
"40","Demesel",51.8976,8.4397
"41","Lazerian IV",52.4086,8.9064
"42","Acorvus",52.1723,8.779
"43","Bordal",52.1376,8.3979
"44","Gelefil",51.8235,8.72
"45","Mon Calamari",51.6629,8.6839
"46","Sifuchi",52.4713,8.3216
"47","Dexus-12",52.367,8.8848
"48","Kalsunor",52.0952,8.3799
"49","Wukkar",52.4413,8.5328
"50","Weytta",52.012,8.757
"51","Aduba-2",51.9533,8.3317
"52","Doniphon",52.0456,7.992
"53","Dolstan",52.2726,8.1498
"54","Leritor",52.3665,8.4945
"55","Morado",51.9754,8.4441
"56","Biewa",52.428,8.0887
"57","Rentalles",51.6364,8.5277
"58","Kes",52.1684,8.3079
"59","Hijado",52.4072,8.0789
"60","Jhas",51.6346,8.3211
"61","Dorellia",51.843,8.4842
"62","Kes",52.2399,8.2783
"63","Aduba-4",51.9614,8.0555
"64","Obroa-held",52.2794,8.4096
"65","Dulin",52.2141,8.2623
"66","Doaskin",51.8604,8.6534
"67","Sinkar",52.0563,7.9432
"68","Haldeen",52.3866,8.2649
"69","Helska 1",51.7118,8.2878
