"1","Ather",51.8133,8.4571
"2","Fleyars IV",52.0152,8.2572
"3","Ferrhast",51.9581,8.3612
"4","Kilmaulsias",52.3132,8.4605
"5","Arjus",52.2033,8.3979
"6","Mrisst",52.0744,8.6384
"7","Vladet",52.2463,8.3222
"8","Yityl",52.0254,8.1414
"9","Norval II",52.003,8.3942
"10","Tytun",52.0462,8.648
"11","Sheva",52.2738,8.5304
"12","Mapuzo",52.3018,8.2746
"13","Dronseen",51.9141,8.2341
"14","Zeloa",52.0615,8.2994
"15","Kaellin III",51.8645,8.3284
"16","Pauc'on",51.798,8.3751
"17","Sneeve",51.8293,8.393
"18","Rinagom",52.2019,8.274
"19","Vilosoria",52.3889,8.2225
"20","Pantora",51.97,8.3484
"21","Malo VI",51.9186,8.4943
"22","Sisk",52.1107,8.6782
"23","Morishim",51.93,8.4204
"24","Arro",51.8955,8.4197
"25","Jendar",52.1392,8.4014
"26","Phorliss",52.4384,8.3426
"27","Tantive V",52.4453,8.4028
"28","Virujansi",52.0949,8.0513
"29","Mall'ordian",52.0953,8.018
"30","Felucia",51.9639,8.2618
"31","Holageus",52.3767,8.6747
"32","Yarnil",52.2912,8.3038
"33","UR-3741",52.2429,8.6984
"34","Abafar",52.2651,8.242
"35","Resti Kel",52.0287,8.6631
"36","Kuras I",51.8385,8.2446
"37","Ather",52.371,8.1305
"38","Vykos",52.1605,8.1971
"39","Mowgle",52.2726,8.2078
"40","Lorenz",52.1415,8.5288
"41","Ompersan",52.2665,8.4675
"42","Houche",51.9139,8.2147
"43","Jatir",51.917,8.1038
"44","Chel",52.1744,8.5181
"45","Rrulinn",51.8851,8.4825
"46","Arthézia",51.9713,8.3905
"47","Noquivzor",52.0636,8.3561
"48","Ku'Bakai 6",52.2604,8.6393
"49","Fennesa",52.132,8.2376
"50","Trunska",51.8867,8.4423
"51","Velga",51.8796,8.3998
"52","Laazrau",51.9606,8.598
"53","Bettok",52.072,8.4186
"54","Kreeling",52.1111,8.3531
"55","Ithor",52.2378,8.3406
"56","Vuzsa",52.2259,8.5919
"57","Listoria",52.2354,8.6322
"58","Renforra",52.1323,8.4762
"59","Sibisime",52.2588,8.3591
"60","Rishal",52.3039,8.627
"61","Florn",52.2544,8.3079
"62","Tanthior",51.8795,8.3607
"63","Yaronn",52.1602,8.4281
"64","Dalicron-4",52.3246,8.3956
"65","Improcco",52.2467,8.1675
"66","Raxus Prime",52.2367,8.397
"67","Colavas",52.1268,8.426
"68","Andinri",52.0149,8.4634
"69","Rehn VII",51.8594,8.4965
"70","Cotellier",52.3961,8.3641
"71","Kallidah",52.0572,8.7968
"72","Soun IV",52.3049,8.4796
"73","Concord Dawn",52.0725,8.5547
"74","Trellar Yagen",51.9557,8.0716
"75","Lanteeb",52.0773,8.2571
"76","Omereth",51.8631,8.5596
"77","Danuta",52.0471,8.5154
"78","Wol Cabassh",51.898,8.2297
"79","Marotan",51.938,8.6188
"80","Meastrinnar",51.9894,8.6248
"81","Bosph",52.1086,8.3474
"82","Sufezz",52.0864,8.4148
"83","Barundi",52.1005,8.6108
"84","Baroli",51.9148,8.5231
"85","Praidaw",52.3045,8.233
