"1","Artorias",52.1049,8.3426
"2","Vob",52.271,8.4028
"3","Makeb",52.0348,8.0104
"4","Yetoros",52.154,8.2113
"5","Aldraig IV",52.004,8.4675
"6","Dancreti",51.9715,8.1245
"7","Taboon",52.1765,8.5124
"8","Varada V",52.303,8.4693
"9","Rindao",51.9933,8.5507
"10","Froswythe",52.4325,8.6608
"11","Lan Barell",51.8489,8.1835
"12","Virmeude",52.3704,8.3971
"13","Balmorra",52.0925,8.6508
"14","Insta-7",51.8972,8.7285
"15","Rena",52.1057,8.6048
"16","Kerest",51.8419,8.032
"17","Tonder",52.0305,8.6227
"18","Olabria system",52.2526,8.0526
"19","Borkyne",52.3698,8.5472
"20","F'Tang",52.1139,8.4074
"21","Kiskin",52.0078,8.8034
"22","Aquella",52.4381,8.5
"23","Geldoll",52.3119,8.5766
"24","Boledge",51.927,8.327
"25","Nordra",51.8471,8.2976
"26","Albrae-Don",52.2559,8.5518
"27","Kalab",52.0817,8.3233
"28","Xantar",52.2799,8.3282
"29","Lorrad",52.355,8.4987
"30","Ogem",51.8429,8.5124
"31","Torolis",52.132,8.5485
"32","Questal",52.2883,8.4815
"33","Fait d'Fait",52.2458,8.462
"34","Luuq Two",52.0112,8.3931
"35","Mestare",51.8365,8.5683
"36","Nyny",52.2912,8.0611
"37","Ota",51.7158,8.3938
"38","Ebra",52.035,8.4894
"39","Kol Huro III",51.982,8.6695
"40","Beckoning Call Starr 3",52.3856,8.3609
"41","Sulphor",52.3342,8.11
"42","Refgar",51.899,8.5111
"43","Circarpous XII",52.1321,7.9959
"44","Tanjay IV",52.0947,8.5994
"45","Anantapar",52.0303,8.5292
"46","Zigoola",52.23,8.5554
"47","Palanhi",52.3327,8.4202
"48","Zznza",52.0202,8.6275
"49","Baroli",52.2116,8.139
"50","Bonadan (Orbital Position H)",52.1938,8.3117
"51","Arsteni",52.0599,8.492
"52","Radix",52.2714,8.3636
"53","UR-1060",52.2409,8.4417
"54","Pesmenben IV",52.106,8.8082
"55","Kol Huro II",51.7811,8.6575
"56","Utapau",52.3335,8.3024
"57","Corroth",51.9914,8.3317
"58","Allandor",52.0948,8.2388
"59","Kadavo",51.7643,8.5074
"60","Albrae-Don",51.9441,8.2214
"61","Darkon III",52.2805,8.5981
"62","Sinal",52.3229,8.2972
"63","Sooma",51.8086,8.3656
"64","Borosk",51.9188,8.241
"65","Taanab",52.2963,8.1584
"66","Imdaar",52.4288,8.6154
"67","Varristad",52.0379,8.4084
"68","Sellasas",52.1138,8.2033
"69","Acorvus",52.0541,8.1845
"70","Zorbia I",52.2142,8.1745
"71","Lur",52.33,8.1917
"72","Sareet",52.0359,8.141
"73","Ios",52.2156,8.229
"74","Pembric II",52.1068,8.262
"75","Trevura",52.1604,8.5838
"76","Ord Sabaok",52.416,8.4822
"77","Ova",52.1477,8.7148
"78","Vaenrood",51.7725,8.557
"79","Toong'L",51.9428,8.1002
"80","Alvor",52.079,8.1843
"81","Varristad",52.0283,8.3404
"82","Vondarc",52.2843,8.5802
"83","Jerrist VI",51.9641,8.4567
"84","Skorrupon",51.9328,8.1956
"85","Chamble",51.6904,8.2329
"86","Brintooin",52.2483,8.8112
"87","Lastelle",52.0719,8.7991
"88","Vandelhelm",51.8202,8.4529
"89","Sorrus",52.4714,8.3502
"90","Rishal",52.1901,8.5131
"91","Diorda",52.3159,8.2384
"92","Sifuchi",51.8393,8.6564
"93","Bengely",52.0844,8.7433
"94","Lomabu III",52.3485,8.1473
"95","Aruza",52.0934,8.5394
"96","D'Pur",51.9952,8.3798
"97","Caamas",51.8058,8.4674
"98","Moralan",51.7998,8.4886
"99","Chirrion Base",52.0596,8.4856
"100","Damonite Yors-B",51.9093,7.994
"101","Neary",52.4851,8.4252
"102","Caprioril",52.1108,8.2483
"103","Scillal",51.9311,8.2896
"104","Ediorung",51.9113,8.562
"105","Basteel",52.0564,8.6006
"106","Elsho",52.2042,8.3459
"107","Da Soocha",51.7331,8.2041
"108","Crustai",51.9232,8.5095
"109","Rigel VII",52.1222,8.6279
"110","Voorsbain",52.0909,8.0075
"111","Renatasia IV",51.8068,8.15
"112","Orron III",52.3109,8.2953
